Indicador;Data;DataReferencia;Media;Mediana;DesvioPadrao;Minimo;Maximo;numeroRespondentes;baseCalculo
IPCA;2022-02-04;4/2023;1,0314;0,9868;0,231;0,5036;1,7535;106;0
IPCA;2022-02-07;1/2022;1,8812;1,8714;0,2296;1,1608;2,5401;43;1
IPCA;2022-02-07;2/2022;0,9205;0,9522;0,3321;0,2667;1,9579;43;1
IPCA;2022-02-07;3/2022;1,1486;1,0939;0,2904;0,4844;1,8487;43;1
IPCA;2022-02-07;4/2022;1,3681;1,4408;0,2869;0,7915;1,9305;43;1
IPCA;2022-02-07;1/2023;1,1328;1,1141;0,2511;0,5892;1,6934;37;1
IPCA;2022-02-07;2/2023;0,7053;0,7116;0,1804;0,403;1,104;37;1
IPCA;2022-02-07;3/2023;0,6142;0,563;0,2066;0,2003;1,2918;37;1
IPCA;2022-02-07;4/2023;1,0443;1,0128;0,2516;0,5036;1,7298;36;1
IPCA;2022-02-07;1/2022;1,8939;1,9017;0,2164;0,9288;2,5401;135;0
IPCA;2022-02-07;2/2022;0,864;0,8611;0,2959;-0,1874;1,9579;134;0
IPCA;2022-02-07;3/2022;1,161;1,159;0,2605;0,4001;2,0944;134;0
IPCA;2022-02-07;4/2022;1,4105;1,4209;0,2831;0,7818;2,6041;134;0
IPCA;2022-02-07;1/2023;1,1234;1,1241;0,2237;0,5892;1,6934;109;0
IPCA;2022-02-07;2/2023;0,754;0,75;0,1775;0,4002;1,1745;107;0
IPCA;2022-02-07;3/2023;0,6037;0,5911;0,2203;-0,16;1,2918;107;0
IPCA;2022-02-07;4/2023;1,0311;0,9868;0,2306;0,5036;1,7535;106;0
IPCA;2022-02-08;1/2022;1,8843;1,8915;0,2215;1,1608;2,5401;49;1
IPCA;2022-02-08;2/2022;0,8879;0,9119;0,3229;0,2667;1,9579;49;1
IPCA;2022-02-08;3/2022;1,1581;1,1038;0,2809;0,4844;1,8487;49;1
IPCA;2022-02-08;4/2022;1,4043;1,4568;0,2991;0,7915;2,1347;49;1
IPCA;2022-02-08;1/2023;1,1253;1,0738;0,245;0,5892;1,6934;39;1
IPCA;2022-02-08;2/2023;0,7033;0,7116;0,1799;0,403;1,104;39;1
IPCA;2022-02-08;3/2023;0,6131;0,563;0,2067;0,2003;1,2918;39;1
IPCA;2022-02-08;4/2023;1,0387;1,0128;0,2483;0,5036;1,7298;38;1
IPCA;2022-02-08;1/2022;1,8946;1,9066;0,2167;0,9288;2,5401;136;0
IPCA;2022-02-08;2/2022;0,8591;0,8582;0,2961;-0,1874;1,9579;135;0
IPCA;2022-02-08;3/2022;1,1636;1,1643;0,2606;0,4001;2,0944;135;0
IPCA;2022-02-08;4/2022;1,4134;1,4266;0,2821;0,7818;2,6041;135;0
IPCA;2022-02-08;1/2023;1,1234;1,1241;0,2237;0,5892;1,6934;109;0
IPCA;2022-02-08;2/2023;0,7535;0,75;0,1778;0,4002;1,1745;107;0
IPCA;2022-02-08;3/2023;0,6037;0,5911;0,2203;-0,16;1,2918;107;0
IPCA;2022-02-08;4/2023;1,0297;0,9868;0,2305;0,5036;1,7535;106;0
IPCA;2022-02-09;1/2022;1,8951;1,8916;0,1994;1,1608;2,479;56;1
IPCA;2022-02-09;2/2022;0,899;0,9073;0,3108;0,2667;1,9579;56;1
IPCA;2022-02-09;3/2022;1,1643;1,109;0,2725;0,4841;1,8487;56;1
IPCA;2022-02-09;4/2022;1,3876;1,4115;0,2935;0,7915;2,1347;56;1
IPCA;2022-02-09;1/2023;1,13;1,099;0,2358;0,5892;1,6937;44;1
IPCA;2022-02-09;2/2023;0,7109;0,7182;0,1764;0,4022;1,1242;44;1
IPCA;2022-02-09;3/2023;0,623;0,586;0,1952;0,2803;1,2918;44;1
IPCA;2022-02-09;4/2023;1,0291;0,9965;0,2562;0,5036;1,7298;43;1
IPCA;2022-02-09;1/2022;1,8898;1,9015;0,2076;0,8686;2,479;136;0
IPCA;2022-02-09;2/2022;0,8598;0,8547;0,2961;-0,1874;1,9579;135;0
IPCA;2022-02-09;3/2022;1,1663;1,1643;0,2613;0,4001;2,0944;135;0
IPCA;2022-02-09;4/2022;1,4159;1,4254;0,2851;0,7818;2,6755;135;0
IPCA;2022-02-09;1/2023;1,1213;1,1191;0,2235;0,5892;1,6937;110;0
IPCA;2022-02-09;2/2023;0,7555;0,7517;0,1772;0,4002;1,1745;109;0
IPCA;2022-02-09;3/2023;0,6096;0,5911;0,2183;-0,16;1,2918;109;0
IPCA;2022-02-09;4/2023;1,0224;0,9831;0,2331;0,5036;1,7535;108;0
IPCA;2022-02-10;1/2022;1,9147;1,8916;0,1789;1,4419;2,479;56;1
IPCA;2022-02-10;2/2022;0,8705;0,8513;0,3005;0,2667;1,9579;56;1
IPCA;2022-02-10;3/2022;1,1584;1,1039;0,2547;0,4841;1,8487;56;1
IPCA;2022-02-10;4/2022;1,3932;1,4312;0,2846;0,7613;2,1347;56;1
IPCA;2022-02-10;1/2023;1,1295;1,0839;0,248;0,5892;1,6937;43;1
IPCA;2022-02-10;2/2023;0,7205;0,7317;0,171;0,4022;1,1242;43;1
IPCA;2022-02-10;3/2023;0,6244;0,5911;0,1948;0,2803;1,2918;43;1
IPCA;2022-02-10;4/2023;1,0139;0,9904;0,257;0,5036;1,7298;43;1
IPCA;2022-02-10;1/2022;1,8935;1,9017;0,2077;0,8686;2,479;136;0
IPCA;2022-02-10;2/2022;0,867;0,8523;0,2811;0,2667;1,9579;135;0
IPCA;2022-02-10;3/2022;1,1662;1,1744;0,2615;0,4001;2,0944;135;0
IPCA;2022-02-10;4/2022;1,4175;1,4254;0,2838;0,7613;2,6755;135;0
IPCA;2022-02-10;1/2023;1,1204;1,109;0,2219;0,5892;1,6937;110;0
IPCA;2022-02-10;2/2023;0,7564;0,7517;0,1757;0,4002;1,1745;109;0
IPCA;2022-02-10;3/2023;0,6098;0,5911;0,2183;-0,16;1,2918;109;0
IPCA;2022-02-10;4/2023;1,0203;0,9828;0,2349;0,5036;1,7535;108;0
IPCA;2022-02-11;1/2022;1,9231;1,9118;0,186;1,1814;2,3984;71;1
IPCA;2022-02-11;2/2022;0,8586;0,78;0,3008;0,2166;1,953;71;1
IPCA;2022-02-11;3/2022;1,1669;1,124;0,2756;0,4841;1,9008;71;1
IPCA;2022-02-11;4/2022;1,4297;1,4267;0,2814;0,7613;2,1347;71;1
IPCA;2022-02-11;1/2023;1,1366;1,1141;0,2398;0,6012;1,6937;57;1
IPCA;2022-02-11;2/2023;0,755;0,7568;0,1911;0,4022;1,2043;56;1
IPCA;2022-02-11;3/2023;0,6174;0,576;0,1936;0,2702;1,2918;56;1
IPCA;2022-02-11;4/2023;1,0276;0,9767;0,2598;0,5036;1,7632;56;1
IPCA;2022-02-11;1/2022;1,9049;1,9117;0,2039;0,8686;2,3984;137;0
IPCA;2022-02-11;2/2022;0,8712;0,8459;0,2823;0,2166;1,953;136;0
IPCA;2022-02-11;3/2022;1,1766;1,1644;0,2645;0,4001;2,0944;136;0
IPCA;2022-02-11;4/2022;1,4173;1,4256;0,2818;0,7613;2,6755;136;0
IPCA;2022-02-11;1/2023;1,1313;1,1141;0,2132;0,5892;1,6937;111;0
IPCA;2022-02-11;2/2023;0,7579;0,7509;0,179;0,4002;1,2043;110;0
IPCA;2022-02-11;3/2023;0,6057;0,5711;0,2176;-0,16;1,2918;110;0
IPCA;2022-02-11;4/2023;1,0188;0,9785;0,2332;0,5036;1,7632;109;0
IPCA;2022-02-14;1/2022;1,9228;1,922;0,1852;1,1814;2,3984;76;1
IPCA;2022-02-14;2/2022;0,8473;0,7696;0,3022;0,2166;1,953;76;1
IPCA;2022-02-14;3/2022;1,1738;1,1342;0,2765;0,4841;1,9008;76;1
IPCA;2022-02-14;4/2022;1,4417;1,4261;0,2739;0,7613;2,1347;76;1
IPCA;2022-02-14;1/2023;1,1426;1,1304;0,2366;0,6012;1,6937;60;1
IPCA;2022-02-14;2/2023;0,7588;0,7619;0,1923;0,4022;1,2043;59;1
IPCA;2022-02-14;3/2023;0,6317;0,5711;0,2126;0,2702;1,2918;59;1
IPCA;2022-02-14;4/2023;1,0343;0,9923;0,2548;0,5036;1,7632;59;1
IPCA;2022-02-14;1/2022;1,9024;1,9117;0,2011;0,8686;2,3984;137;0
IPCA;2022-02-14;2/2022;0,8714;0,8459;0,2842;0,2166;1,953;136;0
IPCA;2022-02-14;3/2022;1,1815;1,1745;0,2601;0,4841;2,0944;136;0
IPCA;2022-02-14;4/2022;1,4243;1,4256;0,2856;0,7613;2,6755;136;0
IPCA;2022-02-14;1/2023;1,1346;1,1241;0,2132;0,5892;1,6937;111;0
IPCA;2022-02-14;2/2023;0,7595;0,7518;0,1797;0,4002;1,2043;110;0
IPCA;2022-02-14;3/2023;0,607;0,5711;0,2206;-0,16;1,2918;110;0
IPCA;2022-02-14;4/2023;1,0229;0,9829;0,234;0,5036;1,7632;109;0
IPCA;2022-02-15;1/2022;1,9119;1,9221;0,2213;0,8686;2,3984;75;1
IPCA;2022-02-15;2/2022;0,8576;0,78;0,3104;0,2166;1,953;75;1
IPCA;2022-02-15;3/2022;1,177;1,1443;0,2741;0,4841;1,9008;75;1
IPCA;2022-02-15;4/2022;1,4374;1,4258;0,2677;0,7613;1,8915;75;1
IPCA;2022-02-15;1/2023;1,1445;1,1484;0,2408;0,6012;1,6937;61;1
IPCA;2022-02-15;2/2023;0,7593;0,7619;0,1907;0,4022;1,2043;60;1
IPCA;2022-02-15;3/2023;0,6391;0,586;0,2093;0,2702;1,2918;60;1
IPCA;2022-02-15;4/2023;1,0437;1,0008;0,2573;0,5036;1,7632;60;1
IPCA;2022-02-15;1/2022;1,9028;1,9117;0,2011;0,8686;2,3984;137;0
IPCA;2022-02-15;2/2022;0,8711;0,8459;0,2845;0,2166;1,953;136;0
IPCA;2022-02-15;3/2022;1,1831;1,1745;0,2593;0,4841;2,0944;136;0
IPCA;2022-02-15;4/2022;1,4247;1,4256;0,2854;0,7613;2,6755;136;0
IPCA;2022-02-15;1/2023;1,1354;1,1241;0,2134;0,5892;1,6937;111;0
IPCA;2022-02-15;2/2023;0,7595;0,7518;0,1797;0,4002;1,2043;110;0
IPCA;2022-02-15;3/2023;0,607;0,5711;0,2206;-0,16;1,2918;110;0
IPCA;2022-02-15;4/2023;1,023;0,9829;0,2341;0,5036;1,7632;109;0
IPCA;2022-02-16;1/2022;1,9095;1,9221;0,2269;0,8686;2,3984;70;1
IPCA;2022-02-16;2/2022;0,8417;0,7696;0,3091;0,2166;1,953;70;1
IPCA;2022-02-16;3/2022;1,179;1,1543;0,2672;0,6312;1,9008;70;1
IPCA;2022-02-16;4/2022;1,4651;1,4266;0,3049;0,7613;2,6755;70;1
IPCA;2022-02-16;1/2023;1,1324;1,144;0,2262;0,6012;1,6083;59;1
IPCA;2022-02-16;2/2023;0,7472;0,7518;0,1803;0,4306;1,2043;58;1
IPCA;2022-02-16;3/2023;0,6547;0,6012;0,2149;0,2702;1,2918;58;1
IPCA;2022-02-16;4/2023;1,0477;1,0125;0,2356;0,5036;1,7632;58;1
IPCA;2022-02-16;1/2022;1,9081;1,9219;0,2009;0,8686;2,3984;137;0
IPCA;2022-02-16;2/2022;0,8688;0,8459;0,2813;0,2166;1,953;136;0
IPCA;2022-02-16;3/2022;1,185;1,1846;0,2599;0,4841;2,0944;136;0
IPCA;2022-02-16;4/2022;1,4304;1,4261;0,2842;0,7613;2,6755;136;0
IPCA;2022-02-16;1/2023;1,1399;1,1341;0,2137;0,5892;1,6937;111;0
IPCA;2022-02-16;2/2023;0,7556;0,7509;0,179;0,4002;1,2043;110;0
IPCA;2022-02-16;3/2023;0,6092;0,5711;0,2207;-0,16;1,2918;110;0
IPCA;2022-02-16;4/2023;1,0252;0,9932;0,2342;0,5036;1,7632;109;0
IPCA;2022-02-17;1/2022;1,9139;1,9301;0,2335;0,8686;2,3984;66;1
IPCA;2022-02-17;2/2022;0,8523;0,7794;0,3106;0,2166;1,953;66;1
IPCA;2022-02-17;3/2022;1,1735;1,1493;0,2739;0,6312;1,9008;66;1
IPCA;2022-02-17;4/2022;1,4754;1,4266;0,2886;0,7711;2,6755;66;1
IPCA;2022-02-17;1/2023;1,1279;1,149;0,2142;0,6012;1,5881;54;1
IPCA;2022-02-17;2/2023;0,7532;0,7518;0,1733;0,4306;1,2043;53;1
IPCA;2022-02-17;3/2023;0,6451;0,6012;0,2094;0,2702;1,2918;53;1
IPCA;2022-02-17;4/2023;1,0568;0,9965;0,24;0,5036;1,7632;53;1
IPCA;2022-02-17;1/2022;1,9106;1,922;0,1972;0,8686;2,3984;137;0
IPCA;2022-02-17;2/2022;0,8692;0,8411;0,2778;0,2166;1,953;137;0
IPCA;2022-02-17;3/2022;1,1799;1,1745;0,2621;0,4841;2,0944;137;0
IPCA;2022-02-17;4/2022;1,4331;1,4264;0,2808;0,7613;2,6755;137;0
IPCA;2022-02-17;1/2023;1,1432;1,1391;0,2138;0,5892;1,6937;110;0
IPCA;2022-02-17;2/2023;0,7549;0,75;0,1793;0,4002;1,2043;109;0
IPCA;2022-02-17;3/2023;0,6001;0,5711;0,2128;-0,16;1,2918;109;0
IPCA;2022-02-17;4/2023;1,0278;0,9928;0,2335;0,5036;1,7632;108;0
IPCA;2022-02-18;1/2022;1,9466;1,9523;0,1773;0,8686;2,368;88;1
IPCA;2022-02-18;2/2022;0,8326;0,8214;0,2641;0,2166;1,5681;88;1
IPCA;2022-02-18;3/2022;1,2268;1,1957;0,2394;0,6312;1,8806;88;1
IPCA;2022-02-18;4/2022;1,4813;1,4772;0,296;0,7613;2,6755;88;1
IPCA;2022-02-18;1/2023;1,1495;1,1484;0,209;0,5892;1,6083;75;1
IPCA;2022-02-18;2/2023;0,7555;0,7517;0,1653;0,4002;1,1744;75;1
IPCA;2022-02-18;3/2023;0,624;0,5911;0,1984;0,2702;1,2918;75;1
IPCA;2022-02-18;4/2023;1,0291;0,9932;0,2281;0,5036;1,7298;75;1
IPCA;2022-02-18;1/2022;1,929;1,9411;0,1678;0,8686;2,368;136;0
IPCA;2022-02-18;2/2022;0,8647;0,8515;0,2858;0,2166;1,953;136;0
IPCA;2022-02-18;3/2022;1,1841;1,1796;0,2521;0,4841;1,8806;136;0
IPCA;2022-02-18;4/2022;1,4532;1,4597;0,2887;0,7613;2,6755;136;0
IPCA;2022-02-18;1/2023;1,1488;1,1341;0,2088;0,5892;1,6937;111;0
IPCA;2022-02-18;2/2023;0,7576;0,7517;0,1705;0,4002;1,2043;110;0
IPCA;2022-02-18;3/2023;0,5997;0,5711;0,206;-0,16;1,2918;110;0
IPCA;2022-02-18;4/2023;1,0275;0,995;0,2354;0,5036;1,7632;109;0
IPCA;2022-02-21;1/2022;1,943;1,952;0,1771;0,8686;2,368;93;1
IPCA;2022-02-21;2/2022;0,862;0,8219;0,2912;0,2166;1,953;93;1
IPCA;2022-02-21;3/2022;1,2217;1,1947;0,2316;0,782;1,8806;93;1
IPCA;2022-02-21;4/2022;1,4708;1,4669;0,3086;0,7613;2,6755;93;1
IPCA;2022-02-21;1/2023;1,1435;1,1241;0,2051;0,5892;1,6083;79;1
IPCA;2022-02-21;2/2023;0,7553;0,7518;0,1622;0,4002;1,1744;79;1
IPCA;2022-02-21;3/2023;0,6265;0,5911;0,1957;0,2702;1,2918;79;1
IPCA;2022-02-21;4/2023;1,022;0,9932;0,2276;0,5036;1,7298;79;1
IPCA;2022-02-21;1/2022;1,9315;1,9422;0,1704;0,8686;2,368;135;0
IPCA;2022-02-21;2/2022;0,8671;0,8506;0,2849;0,2166;1,953;135;0
IPCA;2022-02-21;3/2022;1,1845;1,1846;0,2518;0,4841;1,8806;135;0
IPCA;2022-02-21;4/2022;1,4573;1,4568;0,2862;0,7613;2,6755;135;0
IPCA;2022-02-21;1/2023;1,1488;1,1291;0,2097;0,5892;1,6937;110;0
IPCA;2022-02-21;2/2023;0,7583;0,7517;0,171;0,4002;1,2043;109;0
IPCA;2022-02-21;3/2023;0,601;0,5711;0,2061;-0,16;1,2918;109;0
IPCA;2022-02-21;4/2023;1,0285;0,9958;0,2363;0,5036;1,7632;108;0
IPCA;2022-02-22;1/2022;1,9529;1,9523;0,1434;1,5429;2,368;98;1
IPCA;2022-02-22;2/2022;0,8522;0,8116;0,2919;0,2166;1,953;97;1
IPCA;2022-02-22;3/2022;1,2236;1,1947;0,235;0,6815;1,8806;97;1
IPCA;2022-02-22;4/2022;1,4739;1,4872;0,3083;0,7613;2,6755;97;1
IPCA;2022-02-22;1/2023;1,1372;1,1241;0,1985;0,5892;1,6083;84;1
IPCA;2022-02-22;2/2023;0,7498;0,7517;0,1617;0,4002;1,1744;84;1
IPCA;2022-02-22;3/2023;0,6314;0,6012;0,1925;0,2702;1,2918;84;1
IPCA;2022-02-22;4/2023;1,0181;0,9941;0,2182;0,5036;1,7298;84;1
IPCA;2022-02-22;1/2022;1,9353;1,9481;0,1707;0,8686;2,368;137;0
IPCA;2022-02-22;2/2022;0,8642;0,8503;0,2861;0,2166;1,953;136;0
IPCA;2022-02-22;3/2022;1,1885;1,1863;0,2529;0,4841;1,8806;136;0
IPCA;2022-02-22;4/2022;1,4596;1,4619;0,2861;0,7613;2,6755;136;0
IPCA;2022-02-22;1/2023;1,1551;1,144;0,2018;0,5892;1,6937;111;0
IPCA;2022-02-22;2/2023;0,757;0,7517;0,1701;0,4002;1,2043;111;0
IPCA;2022-02-22;3/2023;0,6029;0,5792;0,2045;-0,16;1,2918;111;0
IPCA;2022-02-22;4/2023;1,0279;1,0008;0,2321;0,5036;1,7632;110;0
IPCA;2022-02-23;1/2022;1,9577;1,9523;0,1386;1,5429;2,368;97;1
IPCA;2022-02-23;2/2022;0,8583;0,8066;0,2903;0,2965;1,953;96;1
IPCA;2022-02-23;3/2022;1,2243;1,1947;0,2326;0,6815;1,8806;96;1
IPCA;2022-02-23;4/2022;1,4558;1,4771;0,284;0,7613;2,1753;96;1
IPCA;2022-02-23;1/2023;1,1373;1,1241;0,198;0,5892;1,6083;82;1
IPCA;2022-02-23;2/2023;0,7577;0,7517;0,163;0,4002;1,1744;82;1
IPCA;2022-02-23;3/2023;0,6219;0,6012;0,1943;0,2201;1,2918;82;1
IPCA;2022-02-23;4/2023;1,0145;0,9941;0,219;0,5036;1,7298;82;1
IPCA;2022-02-23;1/2022;1,9389;1,952;0,1691;0,8686;2,368;137;0
IPCA;2022-02-23;2/2022;0,8614;0,8411;0,2854;0,2585;1,953;136;0
IPCA;2022-02-23;3/2022;1,1916;1,1913;0,2506;0,4841;1,8806;136;0
IPCA;2022-02-23;4/2022;1,462;1,4619;0,2868;0,7613;2,6755;136;0
IPCA;2022-02-23;1/2023;1,1575;1,1457;0,2017;0,5892;1,6937;111;0
IPCA;2022-02-23;2/2023;0,7583;0,7517;0,1693;0,4002;1,2043;111;0
IPCA;2022-02-23;3/2023;0,6029;0,5792;0,2046;-0,16;1,2918;111;0
IPCA;2022-02-23;4/2023;1,0308;1,0051;0,2302;0,5036;1,7632;110;0
IPCA;2022-02-24;1/2022;1,9608;1,9523;0,1335;1,5429;2,368;95;1
IPCA;2022-02-24;2/2022;0,8533;0,8063;0,3024;0,2965;1,953;94;1
IPCA;2022-02-24;3/2022;1,2228;1,1957;0,2224;0,6815;1,8806;94;1
IPCA;2022-02-24;4/2022;1,4569;1,4872;0,291;0,5806;2,1753;94;1
IPCA;2022-02-24;1/2023;1,1381;1,1268;0,1916;0,5892;1,6083;82;1
IPCA;2022-02-24;2/2023;0,7471;0,7466;0,1661;0,4002;1,1744;82;1
IPCA;2022-02-24;3/2023;0,6135;0,5961;0,1933;0,2201;1,2918;82;1
IPCA;2022-02-24;4/2023;1,0193;1,0008;0,2204;0,5036;1,7298;82;1
IPCA;2022-02-24;1/2022;1,9402;1,9521;0,1692;0,8686;2,368;138;0
IPCA;2022-02-24;2/2022;0,8576;0,8322;0,2912;0,2585;1,953;137;0
IPCA;2022-02-24;3/2022;1,1964;1,1947;0,2446;0,4841;1,8806;137;0
IPCA;2022-02-24;4/2022;1,4642;1,477;0,2894;0,5806;2,6755;137;0
IPCA;2022-02-24;1/2023;1,1587;1,1471;0,2013;0,5892;1,6937;112;0
IPCA;2022-02-24;2/2023;0,7563;0,7516;0,1697;0,4002;1,2043;112;0
IPCA;2022-02-24;3/2023;0,601;0,5752;0,2046;-0,16;1,2918;112;0
IPCA;2022-02-24;4/2023;1,033;1,009;0,2291;0,5036;1,7632;112;0
IPCA;2022-02-25;1/2022;2,0038;2,0028;0,1587;1,5479;2,3679;57;1
IPCA;2022-02-25;2/2022;0,8508;0,7461;0,3507;0,2965;1,953;56;1
IPCA;2022-02-25;3/2022;1,1837;1,1863;0,2391;0,4841;1,8487;56;1
IPCA;2022-02-25;4/2022;1,48;1,5304;0,3015;0,5806;2,1753;56;1
IPCA;2022-02-25;1/2023;1,1429;1,1341;0,2204;0,5892;1,6937;47;1
IPCA;2022-02-25;2/2023;0,7204;0,7317;0,1665;0,4022;1,1341;47;1
IPCA;2022-02-25;3/2023;0,6347;0,6012;0,2029;0,2201;1,2918;47;1
IPCA;2022-02-25;4/2023;1,1061;1,0669;0,2536;0,5036;1,7632;47;1
IPCA;2022-02-25;1/2022;1,965;1,9726;0,1698;0,8686;2,3679;138;0
IPCA;2022-02-25;2/2022;0,8562;0,8322;0,2964;0,2585;1,953;137;0
IPCA;2022-02-25;3/2022;1,1958;1,1947;0,2364;0,4841;1,8487;137;0
IPCA;2022-02-25;4/2022;1,4702;1,4854;0,2887;0,5806;2,6755;137;0
IPCA;2022-02-25;1/2023;1,161;1,1514;0,1995;0,5892;1,6937;112;0
IPCA;2022-02-25;2/2023;0,7546;0,7516;0,1679;0,4002;1,2043;112;0
IPCA;2022-02-25;3/2023;0,6003;0,5752;0,2042;-0,16;1,2918;112;0
IPCA;2022-02-25;4/2023;1,0384;1,013;0,2312;0,5036;1,7632;112;0
IPCA;2022-03-02;1/2022;2,0208;2,0231;0,1425;1,558;2,3679;53;1
IPCA;2022-03-02;2/2022;0,825;0,7402;0,3509;0,2965;1,953;52;1
IPCA;2022-03-02;3/2022;1,1874;1,1863;0,2435;0,4841;1,8487;52;1
IPCA;2022-03-02;4/2022;1,4841;1,5304;0,2966;0,5806;1,9723;52;1
IPCA;2022-03-02;1/2023;1,1687;1,1484;0,2355;0,5892;1,6937;47;1
IPCA;2022-03-02;2/2023;0,7206;0,7317;0,1692;0,4022;1,1341;47;1
IPCA;2022-03-02;3/2023;0,5975;0,5911;0,2307;-0,186;1,2918;47;1
IPCA;2022-03-02;4/2023;1,1018;1,0535;0,2547;0,5036;1,7632;47;1
IPCA;2022-03-02;1/2022;1,9712;1,9826;0,1692;0,8686;2,3679;128;0
IPCA;2022-03-02;2/2022;0,8594;0,85;0,3038;0,2585;1,953;127;0
IPCA;2022-03-02;3/2022;1,2002;1,1947;0,2409;0,4841;1,8487;127;0
IPCA;2022-03-02;4/2022;1,4715;1,4872;0,2966;0,5806;2,6755;127;0
IPCA;2022-03-02;1/2023;1,1581;1,1471;0,2038;0,5892;1,6937;104;0
IPCA;2022-03-02;2/2023;0,7521;0,7516;0,1694;0,4002;1,2043;104;0
IPCA;2022-03-02;3/2023;0,6062;0,5852;0,2089;-0,186;1,2918;104;0
IPCA;2022-03-02;4/2023;1,0398;1,013;0,2327;0,5036;1,7632;104;0
IPCA;2022-03-03;1/2022;2,0412;2,0433;0,126;1,8103;2,3679;48;1
IPCA;2022-03-03;2/2022;0,8553;0,7461;0,3381;0,2973;1,953;48;1
IPCA;2022-03-03;3/2022;1,1938;1,1913;0,2413;0,4841;1,8487;48;1
IPCA;2022-03-03;4/2022;1,485;1,4822;0,2943;0,5806;1,9723;48;1
IPCA;2022-03-03;1/2023;1,1816;1,1947;0,2487;0,5892;1,6937;43;1
IPCA;2022-03-03;2/2023;0,7353;0,7317;0,1841;0,4022;1,1441;43;1
IPCA;2022-03-03;3/2023;0,574;0,551;0,2355;-0,186;1,2918;43;1
IPCA;2022-03-03;4/2023;1,1046;1,1027;0,2714;0,5036;1,7632;43;1
IPCA;2022-03-03;1/2022;1,976;1,9827;0,1687;0,8686;2,3679;129;0
IPCA;2022-03-03;2/2022;0,8657;0,8617;0,2997;0,2585;1,953;128;0
IPCA;2022-03-03;3/2022;1,2024;1,1997;0,2427;0,4841;1,8487;128;0
IPCA;2022-03-03;4/2022;1,477;1,4863;0,295;0,5806;2,6755;128;0
IPCA;2022-03-03;1/2023;1,1578;1,1471;0,2045;0,5892;1,6937;106;0
IPCA;2022-03-03;2/2023;0,7554;0,7517;0,169;0,4002;1,2043;106;0
IPCA;2022-03-03;3/2023;0,6072;0,5852;0,2056;-0,186;1,2918;106;0
IPCA;2022-03-03;4/2023;1,0432;1,0217;0,2322;0,5036;1,7632;106;0
IPCA;2022-03-04;1/2022;2,0443;2,0635;0,1351;1,6288;2,3679;54;1
IPCA;2022-03-04;2/2022;0,8559;0,8249;0,3363;0,2973;1,953;54;1
IPCA;2022-03-04;3/2022;1,1891;1,1796;0,2559;0,4841;1,8487;54;1
IPCA;2022-03-04;4/2022;1,5678;1,5528;0,32;0,7711;2,9675;54;1
IPCA;2022-03-04;1/2023;1,1775;1,1947;0,2395;0,5892;1,6937;47;1
IPCA;2022-03-04;2/2023;0,7244;0,7146;0,1769;0,4022;1,1744;47;1
IPCA;2022-03-04;3/2023;0,5721;0,551;0,2196;-0,186;1,2918;47;1
IPCA;2022-03-04;4/2023;1,1138;1,0738;0,2617;0,5036;1,7632;47;1
IPCA;2022-03-04;1/2022;1,9875;1,9924;0,1664;0,8686;2,3679;132;0
IPCA;2022-03-04;2/2022;0,8804;0,8818;0,2963;0,2585;1,953;131;0
IPCA;2022-03-04;3/2022;1,2028;1,1947;0,2451;0,4841;1,8487;131;0
IPCA;2022-03-04;4/2022;1,4955;1,4973;0,2952;0,7711;2,9675;131;0
IPCA;2022-03-04;1/2023;1,1568;1,1484;0,2044;0,5892;1,6937;109;0
IPCA;2022-03-04;2/2023;0,7532;0,7517;0,1687;0,4002;1,2043;109;0
IPCA;2022-03-04;3/2023;0,6024;0,5711;0,2054;-0,186;1,2918;109;0
IPCA;2022-03-04;4/2023;1,0468;1,0235;0,2334;0,5036;1,7632;109;0
IPCA;2022-03-07;1/2022;2,0497;2,0637;0,1318;1,6288;2,3679;56;1
IPCA;2022-03-07;2/2022;0,866;0,8297;0,3224;0,2973;1,953;56;1
IPCA;2022-03-07;3/2022;1,1768;1,1695;0,2629;0,4841;1,8487;56;1
IPCA;2022-03-07;4/2022;1,5539;1,5529;0,323;0,7711;2,9675;56;1
IPCA;2022-03-07;1/2023;1,1643;1,1484;0,2393;0,5892;1,6937;47;1
IPCA;2022-03-07;2/2023;0,7272;0,7146;0,1742;0,4022;1,1744;47;1
IPCA;2022-03-07;3/2023;0,584;0,5558;0,2213;-0,186;1,2918;47;1
IPCA;2022-03-07;4/2023;1,1134;1,0738;0,263;0,5036;1,7632;47;1
IPCA;2022-03-07;1/2022;1,9918;2,0027;0,1665;0,8686;2,3679;132;0
IPCA;2022-03-07;2/2022;0,8794;0,8818;0,2954;0,2585;1,953;131;0
IPCA;2022-03-07;3/2022;1,2042;1,1947;0,2441;0,4841;1,8487;131;0
IPCA;2022-03-07;4/2022;1,4988;1,505;0,294;0,7711;2,9675;131;0
IPCA;2022-03-07;1/2023;1,1569;1,1484;0,2043;0,5892;1,6937;109;0
IPCA;2022-03-07;2/2023;0,7545;0,7517;0,1681;0,4002;1,2043;109;0
IPCA;2022-03-07;3/2023;0,6024;0,5711;0,2053;-0,186;1,2918;109;0
IPCA;2022-03-07;4/2023;1,0468;1,0235;0,2334;0,5036;1,7632;109;0
IPCA;2022-03-08;1/2022;2,0587;2,082;0,132;1,6288;2,3274;47;1
