Indicador;Data;DataReferencia;Media;Mediana;DesvioPadrao;Minimo;Maximo;numeroRespondentes;baseCalculo
IPCA Bens industrializados;2024-09-17;02/2026;0,2581;0,25;0,1116;0,0;0,54;56;0
IPCA Alimentação no domicílio;2024-09-17;02/2026;0,4188;0,39;0,2425;0,0;1,12;46;1
IPCA Alimentação no domicílio;2024-09-17;02/2026;0,4074;0,38;0,2342;0,0;1,12;55;0
IPCA Administrados;2024-09-17;02/2026;0,3563;0,305;0,1956;-0,14;0,931;50;1
IPCA Administrados;2024-09-17;02/2026;0,3465;0,305;0,179;-0,14;0,931;62;0
IGP-M;2024-09-17;01/2026;0,3649;0,36;0,1009;0,03;0,6;34;1
IGP-M;2024-09-17;01/2026;0,3725;0,36;0,1009;0,03;0,68;55;0
IPCA;2024-09-17;01/2026;0,3892;0,39;0,1001;0,15;0,6836;76;1
IPCA;2024-09-17;01/2026;0,3867;0,39;0,098;0,1154;0,6836;107;0
Câmbio;2024-09-17;01/2026;5,3832;5,39;0,2009;4,9;6,0;69;1
Câmbio;2024-09-17;01/2026;5,3591;5,342;0,2195;4,5;6,0;102;0
Taxa de desocupação;2024-09-17;01/2026;7,2571;7,2;0,5468;6,24;8,2;26;1
Taxa de desocupação;2024-09-17;01/2026;7,2392;7,2;0,5258;6,24;8,2;32;0
IPCA Livres;2024-09-17;01/2026;0,3923;0,4;0,0959;0,2;0,61;48;1
IPCA Livres;2024-09-17;01/2026;0,3951;0,4;0,0972;0,2;0,61;58;0
IPCA Serviços;2024-09-17;01/2026;0,3201;0,32;0,1309;0,02;0,61;46;1
IPCA Serviços;2024-09-17;01/2026;0,3179;0,33;0,1252;0,02;0,61;57;0
IPCA Bens industrializados;2024-09-17;01/2026;0,2437;0,25;0,1145;-0,0239;0,53;46;1
IPCA Bens industrializados;2024-09-17;01/2026;0,2409;0,25;0,1064;-0,0239;0,53;55;0
IPCA Alimentação no domicílio;2024-09-17;01/2026;0,7684;0,8;0,3371;0,0;1,81;47;1
IPCA Alimentação no domicílio;2024-09-17;01/2026;0,7479;0,785;0,3321;0,0;1,81;56;0
IPCA Administrados;2024-09-17;01/2026;0,3424;0,35;0,1622;-0,27;0,68;50;1
IPCA Administrados;2024-09-17;01/2026;0,3423;0,355;0,1557;-0,27;0,68;62;0
IGP-M;2024-09-17;12/2025;0,3587;0,38;0,1937;-0,2533;0,98;41;1
IGP-M;2024-09-17;12/2025;0,3699;0,38;0,1852;-0,2533;0,98;65;0
IPCA;2024-09-17;12/2025;0,48;0,4876;0,123;0,0728;0,8373;96;1
IPCA;2024-09-17;12/2025;0,4693;0,47;0,1185;0,0728;0,8373;133;0
Câmbio;2024-09-17;12/2025;5,3763;5,4;0,1884;4,8613;6,0;84;1
Câmbio;2024-09-17;12/2025;5,3492;5,35;0,23;4,25;6,0;125;0
Taxa de desocupação;2024-09-17;12/2025;7,1217;7,0944;0,6454;5,9;8,9;44;1
Taxa de desocupação;2024-09-17;12/2025;7,1243;7,1;0,6175;5,9;8,9;66;0
IPCA Livres;2024-09-17;12/2025;0,5576;0,58;0,1985;-0,3386;1,0513;66;1
IPCA Livres;2024-09-17;12/2025;0,552;0,57;0,1885;-0,3386;1,0513;79;0
IPCA Serviços;2024-09-17;12/2025;0,5508;0,5811;0,3612;-1,8457;1,2052;63;1
IPCA Serviços;2024-09-17;12/2025;0,5461;0,5735;0,3343;-1,8457;1,2052;77;0
IPCA Bens industrializados;2024-09-17;12/2025;0,4133;0,41;0,1716;0,0004;0,9166;62;1
IPCA Bens industrializados;2024-09-17;12/2025;0,3963;0,4092;0,165;0,0004;0,9166;74;0
IPCA Alimentação no domicílio;2024-09-17;12/2025;0,7512;0,7352;0,22;0,3;1,38;61;1
IPCA Alimentação no domicílio;2024-09-17;12/2025;0,7334;0,73;0,2224;0,2247;1,38;73;0
IPCA Administrados;2024-09-17;12/2025;0,2452;0,26;0,1595;-0,56;0,631;68;1
IPCA Administrados;2024-09-17;12/2025;0,2432;0,26;0,1524;-0,56;0,631;83;0
IGP-M;2024-09-17;11/2025;0,4048;0,35;0,1814;0,15;1,29;41;1
IGP-M;2024-09-17;11/2025;0,3945;0,35;0,1668;0,12;1,29;65;0
IPCA;2024-09-17;11/2025;0,2784;0,28;0,0852;0,0;0,468;96;1
IPCA;2024-09-17;11/2025;0,2831;0,28;0,0855;0,0;0,53;133;0
Câmbio;2024-09-17;11/2025;5,3668;5,4;0,1803;4,8588;5,7;76;1
Câmbio;2024-09-17;11/2025;5,35;5,355;0,2075;4,52;5,85;112;0
Taxa de desocupação;2024-09-17;11/2025;7,0942;7,0;0,5662;6,0;8,7;37;1
Taxa de desocupação;2024-09-17;11/2025;7,0651;7,0;0,5356;6,0;8,7;56;0
IPCA Livres;2024-09-17;11/2025;0,2653;0,2715;0,0753;0,0987;0,41;66;1
IPCA Livres;2024-09-17;11/2025;0,2661;0,27;0,0754;0,0987;0,4439;79;0
IPCA Serviços;2024-09-17;11/2025;0,3003;0,3046;0,0929;0,06;0,6;63;1
IPCA Serviços;2024-09-17;11/2025;0,2959;0,3;0,0921;0,06;0,6;77;0
IPCA Bens industrializados;2024-09-17;11/2025;0,0517;0,055;0,1661;-0,3;0,38;62;1
IPCA Bens industrializados;2024-09-17;11/2025;0,0566;0,0665;0,1585;-0,3;0,38;74;0
IPCA Alimentação no domicílio;2024-09-17;11/2025;0,5154;0,51;0,1585;0,02;0,85;61;1
IPCA Alimentação no domicílio;2024-09-17;11/2025;0,5033;0,5;0,1578;0,02;0,85;73;0
IPCA Administrados;2024-09-17;11/2025;0,2963;0,3;0,2078;-0,57;0,77;68;1
IPCA Administrados;2024-09-17;11/2025;0,3019;0,3;0,1954;-0,57;0,77;83;0
IGP-M;2024-09-17;10/2025;0,4254;0,36;0,2068;0,25;1,55;41;1
IGP-M;2024-09-17;10/2025;0,4188;0,38;0,1786;0,19;1,55;65;0
IPCA;2024-09-17;10/2025;0,343;0,34;0,0725;0,16;0,53;97;1
IPCA;2024-09-17;10/2025;0,3389;0,333;0,0712;0,16;0,53;134;0
Câmbio;2024-09-17;10/2025;5,364;5,395;0,1733;4,864;5,7;78;1
Câmbio;2024-09-17;10/2025;5,3494;5,35;0,1996;4,54;5,8;114;0
Taxa de desocupação;2024-09-17;10/2025;7,1871;7,2;0,5714;6,0;8,6;39;1
Taxa de desocupação;2024-09-17;10/2025;7,1447;7,11;0,5275;6,0;8,6;58;0
IPCA Livres;2024-09-17;10/2025;0,382;0,365;0,0918;0,2;0,62;66;1
IPCA Livres;2024-09-17;10/2025;0,3774;0,36;0,0894;0,2;0,62;79;0
IPCA Serviços;2024-09-17;10/2025;0,3872;0,37;0,1164;0,1;0,72;63;1
IPCA Serviços;2024-09-17;10/2025;0,3797;0,35;0,1157;0,1;0,72;77;0
IPCA Bens industrializados;2024-09-17;10/2025;0,3208;0,33;0,1119;0,02;0,59;62;1
IPCA Bens industrializados;2024-09-17;10/2025;0,3156;0,3193;0,1072;0,02;0,59;74;0
IPCA Alimentação no domicílio;2024-09-17;10/2025;0,4834;0,46;0,1574;0,13;0,93;61;1
IPCA Alimentação no domicílio;2024-09-17;10/2025;0,4693;0,4494;0,1605;0,13;0,93;73;0
IPCA Administrados;2024-09-17;10/2025;0,2359;0,25;0,1463;-0,5;0,53;68;1
IPCA Administrados;2024-09-17;10/2025;0,2324;0,25;0,1404;-0,5;0,53;83;0
IGP-M;2024-09-17;09/2025;0,4094;0,35;0,1891;0,1311;1,28;41;1
IGP-M;2024-09-17;09/2025;0,4001;0,35;0,1662;0,1311;1,28;65;0
IPCA;2024-09-17;09/2025;0,2636;0,25;0,0888;-0,1977;0,55;97;1
IPCA;2024-09-17;09/2025;0,258;0,25;0,0815;-0,1977;0,55;134;0
Câmbio;2024-09-17;09/2025;5,3581;5,37;0,1727;4,8221;5,69;78;1
Câmbio;2024-09-17;09/2025;5,3462;5,35;0,1983;4,56;5,8;114;0
Taxa de desocupação;2024-09-17;09/2025;7,227;7,2;0,5463;6,1;8,5;39;1
Taxa de desocupação;2024-09-17;09/2025;7,1852;7,17;0,4992;6,1;8,5;58;0
IPCA Livres;2024-09-17;09/2025;0,2643;0,25;0,0837;0,11;0,56;66;1
IPCA Livres;2024-09-17;09/2025;0,2592;0,25;0,0814;0,11;0,56;79;0
IPCA Serviços;2024-09-17;09/2025;0,3606;0,37;0,0998;0,0388;0,69;63;1
IPCA Serviços;2024-09-17;09/2025;0,36;0,3694;0,0998;0,0388;0,69;77;0
IPCA Bens industrializados;2024-09-17;09/2025;0,1916;0,1819;0,088;0,0;0,54;62;1
IPCA Bens industrializados;2024-09-17;09/2025;0,1894;0,1819;0,0832;0,0;0,54;74;0
IPCA Alimentação no domicílio;2024-09-17;09/2025;0,0896;0,07;0,272;-0,4211;1,21;61;1
IPCA Alimentação no domicílio;2024-09-17;09/2025;0,0896;0,07;0,2536;-0,4211;1,21;73;0
IPCA Administrados;2024-09-17;09/2025;0,2785;0,2437;0,1442;0,08;0,96;68;1
IPCA Administrados;2024-09-17;09/2025;0,2703;0,24;0,1427;-0,17;0,96;83;0
IGP-M;2024-09-17;08/2025;0,2448;0,23;0,1108;-0,01;0,56;41;1
IGP-M;2024-09-17;08/2025;0,2605;0,2595;0,1096;-0,01;0,56;66;0
IPCA;2024-09-17;08/2025;0,1791;0,17;0,0936;-0,1132;0,51;98;1
IPCA;2024-09-17;08/2025;0,1744;0,17;0,0883;-0,1132;0,51;135;0
Câmbio;2024-09-17;08/2025;5,3577;5,35;0,1674;4,8136;5,68;78;1
Câmbio;2024-09-17;08/2025;5,3471;5,35;0,1899;4,58;5,8;114;0
Taxa de desocupação;2024-09-17;08/2025;7,2381;7,3;0,5225;6,1;8,4;39;1
Taxa de desocupação;2024-09-17;08/2025;7,2019;7,2;0,4749;6,1;8,4;58;0
IPCA Livres;2024-09-17;08/2025;0,1311;0,13;0,0912;-0,1301;0,31;67;1
IPCA Livres;2024-09-17;08/2025;0,1289;0,13;0,0886;-0,1301;0,31;80;0
IPCA Serviços;2024-09-17;08/2025;0,1892;0,2;0,1382;-0,3963;0,5;64;1
IPCA Serviços;2024-09-17;08/2025;0,1952;0,2;0,1362;-0,3963;0,5;78;0
IPCA Bens industrializados;2024-09-17;08/2025;0,2266;0,21;0,0728;0,06;0,44;63;1
IPCA Bens industrializados;2024-09-17;08/2025;0,2213;0,21;0,0715;0,06;0,44;75;0
IPCA Alimentação no domicílio;2024-09-17;08/2025;-0,1402;-0,135;0,2656;-0,77;0,75;62;1
IPCA Alimentação no domicílio;2024-09-17;08/2025;-0,1397;-0,135;0,267;-0,77;0,75;74;0
IPCA Administrados;2024-09-17;08/2025;0,2636;0,24;0,1823;-0,12;1,07;69;1
IPCA Administrados;2024-09-17;08/2025;0,2587;0,24;0,1689;-0,12;1,07;84;0
IGP-M;2024-09-17;07/2025;0,2001;0,21;0,122;-0,1;0,61;41;1
IGP-M;2024-09-17;07/2025;0,22;0,23;0,1256;-0,1;0,61;66;0
IPCA;2024-09-17;07/2025;0,2293;0,2168;0,0846;-0,1;0,46;98;1
IPCA;2024-09-17;07/2025;0,2286;0,21;0,088;-0,1;0,53;135;0
Câmbio;2024-09-17;07/2025;5,3541;5,35;0,1669;4,8011;5,67;78;1
Câmbio;2024-09-17;07/2025;5,3431;5,3317;0,1878;4,6;5,8;114;0
Taxa de desocupação;2024-09-17;07/2025;7,2291;7,3;0,5043;6,1;8,2;39;1
Taxa de desocupação;2024-09-17;07/2025;7,1851;7,2;0,4607;6,1;8,2;58;0
IPCA Livres;2024-09-17;07/2025;0,1948;0,18;0,0852;0,01;0,45;67;1
IPCA Livres;2024-09-17;07/2025;0,1886;0,18;0,0874;-0,01;0,45;80;0
IPCA Serviços;2024-09-17;07/2025;0,4182;0,4;0,1117;0,1;0,75;64;1
IPCA Serviços;2024-09-17;07/2025;0,4107;0,3965;0,1122;0,1;0,75;78;0
IPCA Bens industrializados;2024-09-17;07/2025;0,0854;0,077;0,1136;-0,16;0,5;63;1
IPCA Bens industrializados;2024-09-17;07/2025;0,0841;0,07;0,1115;-0,16;0,5;75;0
IPCA Alimentação no domicílio;2024-09-17;07/2025;-0,1181;-0,115;0,2979;-1,51;0,33;62;1
IPCA Alimentação no domicílio;2024-09-17;07/2025;-0,1245;-0,105;0,2944;-1,51;0,33;74;0
IPCA Administrados;2024-09-17;07/2025;0,3412;0,33;0,1897;-0,38;1,08;69;1
IPCA Administrados;2024-09-17;07/2025;0,3441;0,33;0,1823;-0,38;1,08;84;0
IGP-M;2024-09-17;06/2025;0,2531;0,25;0,1747;-0,5;0,69;42;1
IGP-M;2024-09-17;06/2025;0,2539;0,25;0,1546;-0,5;0,69;67;0
IPCA;2024-09-17;06/2025;0,2263;0,23;0,0874;-0,0926;0,46;98;1
IPCA;2024-09-17;06/2025;0,2243;0,22;0,0845;-0,0926;0,46;135;0
Câmbio;2024-09-17;06/2025;5,3562;5,35;0,1627;4,83;5,66;78;1
Câmbio;2024-09-17;06/2025;5,3454;5,35;0,1797;4,63;5,75;114;0
Taxa de desocupação;2024-09-17;06/2025;7,2278;7,21;0,5012;6,1;8,2;39;1
Taxa de desocupação;2024-09-17;06/2025;7,1797;7,205;0,464;6,1;8,2;58;0
IPCA Livres;2024-09-17;06/2025;0,2075;0,21;0,0854;-0,1848;0,39;67;1
IPCA Livres;2024-09-17;06/2025;0,2023;0,2;0,0857;-0,1848;0,39;80;0
IPCA Serviços;2024-09-17;06/2025;0,3472;0,36;0,1291;-0,227;0,63;64;1
IPCA Serviços;2024-09-17;06/2025;0,3412;0,35;0,1232;-0,227;0,63;78;0
IPCA Bens industrializados;2024-09-17;06/2025;0,1406;0,15;0,0891;-0,13;0,4;63;1
IPCA Bens industrializados;2024-09-17;06/2025;0,1391;0,1407;0,0932;-0,13;0,4;75;0
IPCA Alimentação no domicílio;2024-09-17;06/2025;0,0325;0,1;0,246;-0,61;0,5;62;1
IPCA Alimentação no domicílio;2024-09-17;06/2025;0,0289;0,1;0,2472;-0,61;0,5;74;0
IPCA Administrados;2024-09-17;06/2025;0,2894;0,29;0,1491;-0,2712;0,73;69;1
IPCA Administrados;2024-09-17;06/2025;0,287;0,29;0,1419;-0,2712;0,73;84;0
IGP-M;2024-09-17;05/2025;0,2237;0,26;0,1979;-0,8;0,45;42;1
IGP-M;2024-09-17;05/2025;0,2386;0,27;0,1798;-0,8;0,6351;67;0
IPCA;2024-09-17;05/2025;0,2737;0,27;0,0837;0,04;0,47;98;1
IPCA;2024-09-17;05/2025;0,271;0,25;0,0805;0,04;0,4845;135;0
Câmbio;2024-09-17;05/2025;5,356;5,355;0,1611;4,876;5,65;78;1
Câmbio;2024-09-17;05/2025;5,3449;5,34;0,1744;4,65;5,7;114;0
Taxa de desocupação;2024-09-17;05/2025;7,2705;7,11;0,5196;6,17;8,3;39;1
Taxa de desocupação;2024-09-17;05/2025;7,231;7,155;0,4796;6,17;8,3;58;0
IPCA Livres;2024-09-17;05/2025;0,213;0,21;0,0936;-0,02;0,4965;67;1
IPCA Livres;2024-09-17;05/2025;0,2087;0,2;0,0972;-0,02;0,4965;80;0
IPCA Serviços;2024-09-17;05/2025;0,1552;0,14;0,1367;-0,19;0,5;64;1
IPCA Serviços;2024-09-17;05/2025;0,153;0,14;0,1336;-0,19;0,5;78;0
IPCA Bens industrializados;2024-09-17;05/2025;0,2806;0,28;0,0859;0,03;0,52;63;1
IPCA Bens industrializados;2024-09-17;05/2025;0,281;0,28;0,0813;0,03;0,52;75;0
IPCA Alimentação no domicílio;2024-09-17;05/2025;0,2038;0,205;0,2027;-0,31;0,67;62;1
IPCA Alimentação no domicílio;2024-09-17;05/2025;0,1957;0,2;0,2015;-0,33;0,67;74;0
IPCA Administrados;2024-09-17;05/2025;0,4349;0,44;0,1185;0,0997;0,77;69;1
IPCA Administrados;2024-09-17;05/2025;0,4402;0,4354;0,1281;0,0997;0,96;84;0
IGP-M;2024-09-17;04/2025;0,2956;0,3;0,1501;-0,33;0,7;42;1
IGP-M;2024-09-17;04/2025;0,3098;0,3;0,1546;-0,33;0,8358;67;0
IPCA;2024-09-17;04/2025;0,3797;0,38;0,0678;0,22;0,5789;98;1
IPCA;2024-09-17;04/2025;0,3684;0,36;0,0731;0,2;0,5789;135;0
Câmbio;2024-09-17;04/2025;5,3576;5,36;0,158;4,9;5,64;78;1
Câmbio;2024-09-17;04/2025;5,3447;5,3445;0,1696;4,7;5,65;114;0
Taxa de desocupação;2024-09-17;04/2025;7,3255;7,29;0,5029;6,14;8,2;39;1
Taxa de desocupação;2024-09-17;04/2025;7,2933;7,2622;0,4679;6,14;8,2;58;0
IPCA Livres;2024-09-17;04/2025;0,3509;0,34;0,0697;0,23;0,53;67;1
IPCA Livres;2024-09-17;04/2025;0,3515;0,34;0,0692;0,23;0,53;80;0
IPCA Serviços;2024-09-17;04/2025;0,3104;0,32;0,108;0,0;0,5984;64;1
IPCA Serviços;2024-09-17;04/2025;0,3009;0,3;0,1059;0,0;0,5984;78;0
IPCA Bens industrializados;2024-09-17;04/2025;0,2459;0,24;0,0795;0,1;0,5;63;1
IPCA Bens industrializados;2024-09-17;04/2025;0,2437;0,24;0,0791;0,08;0,5;75;0
IPCA Alimentação no domicílio;2024-09-17;04/2025;0,5993;0,6106;0,2279;0,2;1,33;62;1
IPCA Alimentação no domicílio;2024-09-17;04/2025;0,6035;0,6;0,242;0,2;1,37;74;0
IPCA Administrados;2024-09-17;04/2025;0,4421;0,45;0,1569;0,02;0,8764;69;1
IPCA Administrados;2024-09-17;04/2025;0,4419;0,45;0,1529;0,02;0,8764;84;0
IGP-M;2024-09-17;03/2025;0,3648;0,35;0,1295;0,16;0,87;42;1
IGP-M;2024-09-17;03/2025;0,3695;0,35;0,1382;0,1131;0,87;67;0
IPCA;2024-09-17;03/2025;0,3332;0,33;0,0725;0,11;0,55;98;1
IPCA;2024-09-17;03/2025;0,3388;0,33;0,0707;0,11;0,55;135;0
Câmbio;2024-09-17;03/2025;5,3651;5,39;0,1506;4,88;5,64;78;1
Câmbio;2024-09-17;03/2025;5,3478;5,35;0,165;4,7;5,64;114;0
Taxa de desocupação;2024-09-17;03/2025;7,3886;7,34;0,5255;6,12;8,3;39;1
Taxa de desocupação;2024-09-17;03/2025;7,3657;7,3;0,4929;6,12;8,3;58;0
IPCA Livres;2024-09-17;03/2025;0,3162;0,31;0,0908;0,01;0,5;67;1
IPCA Livres;2024-09-17;03/2025;0,3194;0,31;0,0899;0,01;0,51;80;0
IPCA Serviços;2024-09-17;03/2025;0,2428;0,24;0,1095;-0,01;0,55;64;1
IPCA Serviços;2024-09-17;03/2025;0,2402;0,23;0,1091;-0,01;0,56;78;0
IPCA Bens industrializados;2024-09-17;03/2025;0,2308;0,24;0,0911;-0,14;0,4;63;1
IPCA Bens industrializados;2024-09-17;03/2025;0,2321;0,24;0,0898;-0,14;0,4;75;0
IPCA Alimentação no domicílio;2024-09-17;03/2025;0,6579;0,639;0,288;-0,026;1,57;62;1
IPCA Alimentação no domicílio;2024-09-17;03/2025;0,6514;0,6425;0,2811;-0,026;1,57;74;0
IPCA Administrados;2024-09-17;03/2025;0,3629;0,32;0,1749;0,04;1,04;69;1
IPCA Administrados;2024-09-17;03/2025;0,3542;0,32;0,1748;-0,13;1,04;84;0
IGP-M;2024-09-17;02/2025;0,3295;0,3265;0,1248;0,09;0,6;42;1
IGP-M;2024-09-17;02/2025;0,328;0,33;0,1396;0,08;0,8755;67;0
IPCA;2024-09-17;02/2025;0,5625;0,56;0,1117;0,26;0,8914;98;1
IPCA;2024-09-17;02/2025;0,5601;0,56;0,1081;0,26;0,8914;135;0
Câmbio;2024-09-17;02/2025;5,3773;5,4;0,1386;4,9977;5,64;78;1
Câmbio;2024-09-17;02/2025;5,3565;5,37;0,1566;4,7;5,64;114;0
Taxa de desocupação;2024-09-17;02/2025;7,1748;7,1;0,4534;6,17;8,3;39;1
Taxa de desocupação;2024-09-17;02/2025;7,1667;7,13;0,419;6,17;8,3;58;0
IPCA Livres;2024-09-17;02/2025;0,6257;0,644;0,1278;0,26;0,89;67;1
IPCA Livres;2024-09-17;02/2025;0,6347;0,647;0,1264;0,26;0,89;80;0
IPCA Serviços;2024-09-17;02/2025;0,9673;1,01;0,1968;0,35;1,3;64;1
IPCA Serviços;2024-09-17;02/2025;0,9679;1,0;0,2019;0,26;1,3;78;0
IPCA Bens industrializados;2024-09-17;02/2025;0,2713;0,25;0,1147;0,0;0,56;63;1
IPCA Bens industrializados;2024-09-17;02/2025;0,2659;0,25;0,1089;0,0;0,56;75;0
IPCA Alimentação no domicílio;2024-09-17;02/2025;0,415;0,35;0,2863;-0,2743;1,17;62;1
IPCA Alimentação no domicílio;2024-09-17;02/2025;0,4194;0,35;0,276;-0,2743;1,17;74;0
IPCA Administrados;2024-09-17;02/2025;0,3327;0,32;0,1771;-0,21;1,1069;69;1
IPCA Administrados;2024-09-17;02/2025;0,3259;0,31;0,1643;-0,21;1,1069;84;0
IGP-M;2024-09-17;01/2025;0,3636;0,38;0,1368;-0,3;0,5896;42;1
IGP-M;2024-09-17;01/2025;0,3778;0,3831;0,1225;-0,3;0,642;67;0
IPCA;2024-09-17;01/2025;0,4133;0,42;0,0895;0,15;0,6;98;1
IPCA;2024-09-17;01/2025;0,4133;0,42;0,089;0,1322;0,6;135;0
Câmbio;2024-09-17;01/2025;5,3892;5,4;0,128;4,985;5,64;78;1
Câmbio;2024-09-17;01/2025;5,3667;5,38;0,1488;4,8;5,64;114;0
Taxa de desocupação;2024-09-17;01/2025;6,96;6,9988;0,4502;6,22;8,2;39;1
Taxa de desocupação;2024-09-17;01/2025;6,9532;6,9494;0,4016;6,22;8,2;58;0
IPCA Livres;2024-09-17;01/2025;0,4482;0,46;0,1038;0,21;0,71;67;1
IPCA Livres;2024-09-17;01/2025;0,4459;0,46;0,1048;0,21;0,71;80;0
IPCA Serviços;2024-09-17;01/2025;0,3627;0,375;0,1426;0,02;0,69;64;1
IPCA Serviços;2024-09-17;01/2025;0,3535;0,37;0,1407;0,02;0,69;79;0
IPCA Bens industrializados;2024-09-17;01/2025;0,2564;0,25;0,1139;0,03;0,5;63;1
IPCA Bens industrializados;2024-09-17;01/2025;0,2474;0,2472;0,1173;-0,14;0,5;76;0
IPCA Alimentação no domicílio;2024-09-17;01/2025;0,9092;0,91;0,3267;0,2;1,86;62;1
IPCA Alimentação no domicílio;2024-09-17;01/2025;0,8913;0,9;0,3357;0,2;1,86;75;0
IPCA Administrados;2024-09-17;01/2025;0,2568;0,3;0,206;-0,63;0,71;69;1
IPCA Administrados;2024-09-17;01/2025;0,2687;0,315;0,1932;-0,63;0,71;84;0
IGP-M;2024-09-17;12/2024;0,4236;0,4352;0,2015;-0,5806;0,9;48;1
IGP-M;2024-09-17;12/2024;0,4369;0,43;0,1768;-0,5806;0,9;73;0
IPCA;2024-09-17;12/2024;0,4449;0,44;0,1206;0,01;0,82;105;1
IPCA;2024-09-17;12/2024;0,4436;0,4448;0,12;0,01;0,82;142;0
Câmbio;2024-09-17;12/2024;5,411;5,4;0,1198;4,9755;5,64;85;1
Câmbio;2024-09-17;12/2024;5,3833;5,4;0,1666;4,4;5,75;126;0
Taxa de desocupação;2024-09-17;12/2024;6,6731;6,55;0,454;6,0;7,9;44;1
Taxa de desocupação;2024-09-17;12/2024;6,6801;6,625;0,4346;5,8;7,9;66;0
IPCA Livres;2024-09-17;12/2024;0,6175;0,63;0,1412;-0,1137;0,9;75;1
IPCA Livres;2024-09-17;12/2024;0,6174;0,63;0,136;-0,1137;0,9;88;0
IPCA Serviços;2024-09-17;12/2024;0,6634;0,6857;0,1542;0,2954;1,06;72;1
IPCA Serviços;2024-09-17;12/2024;0,6562;0,68;0,1529;0,2954;1,06;87;0
IPCA Bens industrializados;2024-09-17;12/2024;0,4709;0,46;0,1267;0,21;0,81;71;1
IPCA Bens industrializados;2024-09-17;12/2024;0,4622;0,46;0,1308;0,21;0,81;84;0
IPCA Alimentação no domicílio;2024-09-17;12/2024;0,859;0,765;0,364;0,3193;2,9214;70;1
IPCA Alimentação no domicílio;2024-09-17;12/2024;0,8337;0,75;0,3491;0,3;2,9214;84;0
IPCA Administrados;2024-09-17;12/2024;-0,1424;-0,05;0,3881;-1,38;0,61;77;1
IPCA Administrados;2024-09-17;12/2024;-0,1281;-0,03;0,3875;-1,38;0,61;92;0
IGP-M;2024-09-17;11/2024;0,4327;0,43;0,126;0,1;0,87;48;1
IGP-M;2024-09-17;11/2024;0,4221;0,426;0,1172;0,1;0,87;73;0
IPCA;2024-09-17;11/2024;0,2101;0,22;0,1118;-0,09;0,49;105;1
IPCA;2024-09-17;11/2024;0,2165;0,22;0,1137;-0,12;0,5985;142;0
Câmbio;2024-09-17;11/2024;5,4373;5,45;0,1078;4,9521;5,64;81;1
Câmbio;2024-09-17;11/2024;5,4171;5,43;0,1224;4,9521;5,7;117;0
Taxa de desocupação;2024-09-17;11/2024;6,6937;6,6;0,3917;6,2;7,7;40;1
Taxa de desocupação;2024-09-17;11/2024;6,6878;6,6;0,3661;6,0;7,7;59;0
IPCA Livres;2024-09-17;11/2024;0,3355;0,34;0,1055;0,08;0,62;75;1
IPCA Livres;2024-09-17;11/2024;0,3348;0,34;0,1007;0,08;0,62;88;0
IPCA Serviços;2024-09-17;11/2024;0,3655;0,3628;0,1029;0,12;0,73;72;1
IPCA Serviços;2024-09-17;11/2024;0,3595;0,36;0,0974;0,12;0,73;87;0
IPCA Bens industrializados;2024-09-17;11/2024;0,1744;0,1634;0,2107;-0,34;0,84;71;1
IPCA Bens industrializados;2024-09-17;11/2024;0,1755;0,1717;0,2031;-0,34;0,84;84;0
IPCA Alimentação no domicílio;2024-09-17;11/2024;0,5302;0,55;0,244;-0,05;1,09;70;1
IPCA Alimentação no domicílio;2024-09-17;11/2024;0,5237;0,55;0,2342;-0,05;1,09;84;0
IPCA Administrados;2024-09-17;11/2024;-0,1462;-0,146;0,3767;-1,36;0,72;77;1
IPCA Administrados;2024-09-17;11/2024;-0,1375;-0,13;0,3747;-1,36;0,72;92;0
IGP-M;2024-09-17;10/2024;0,4809;0,4469;0,1603;0,1;1,0;48;1
IGP-M;2024-09-17;10/2024;0,4643;0,44;0,1428;0,1;1,0;73;0
IPCA;2024-09-17;10/2024;0,3246;0,31;0,0884;0,06;0,56;105;1
IPCA;2024-09-17;10/2024;0,324;0,31;0,0864;0,06;0,56;143;0
Câmbio;2024-09-17;10/2024;5,4716;5,5;0,0966;4,9482;5,64;81;1
Câmbio;2024-09-17;10/2024;5,4521;5,48;0,1064;4,9482;5,7;117;0
Taxa de desocupação;2024-09-17;10/2024;6,7422;6,625;0,3305;6,3;7,6;40;1
Taxa de desocupação;2024-09-17;10/2024;6,7368;6,65;0,3057;6,3;7,6;59;0
IPCA Livres;2024-09-17;10/2024;0,3562;0,34;0,0779;0,21;0,57;75;1
IPCA Livres;2024-09-17;10/2024;0,3573;0,34;0,0801;0,16;0,57;89;0
IPCA Serviços;2024-09-17;10/2024;0,32;0,295;0,1117;0,14;0,67;72;1
IPCA Serviços;2024-09-17;10/2024;0,3271;0,3;0,119;0,14;0,674;88;0
IPCA Bens industrializados;2024-09-17;10/2024;0,3468;0,34;0,1108;0,05;0,66;71;1
IPCA Bens industrializados;2024-09-17;10/2024;0,34;0,33;0,1127;0,05;0,66;85;0
IPCA Alimentação no domicílio;2024-09-17;10/2024;0,4784;0,485;0,2413;-0,05;0,97;70;1
IPCA Alimentação no domicílio;2024-09-17;10/2024;0,4588;0,46;0,2371;-0,05;0,97;85;0
IPCA Administrados;2024-09-17;10/2024;0,2315;0,18;0,2515;-0,55;0,84;77;1
