;Unnamed: 0;trimestre;nomeBandeira;nomeFuncao;produto;qtdCartoesEmitidos;qtdCartoesAtivos;qtdTransacoesNacionais;valorTransacoesNacionais;qtdTransacoesInternacionais;valorTransacoesInternacionais
2547;2547;2015-10-01;Elo;Débito;Empresarial;163150;5665;57172;8905930,79;0;0,0
2548;2548;2011-01-01;Cheque Eletrônico;Débito;Outros;2311610;729892;129962;11578274,06;0;0,0
2549;2549;2018-10-01;MasterCard;Crédito;Outros;15124834;5625147;71974275;6751161696,84;123264;14850885,54
2550;2550;2014-01-01;VISA;Débito;Premium;257443;142995;2876149;288925360,09;4;344,91
2551;2551;2022-01-01;Elo;Débito;Empresarial;954135;369670;8102279;1152982519,94;0;0,0
2552;2552;2013-07-01;MasterCard;Crédito;Empresarial;976547;437019;6428416;1671990381,13;266569;103247666,64
2553;2553;2014-10-01;VISA;Crédito;Outros;3057828;618265;6578824;766011582,65;90759;10074741,62
2554;2554;2012-07-01;Elo;Débito;Básico Nacional;1337479;123740;732119;36132075,5;0;0,0
2555;2555;2014-04-01;VISA;Crédito;Intermediário;6820175;4650018;131140954;15062154675,97;4649071;814105435,9
2556;2556;2015-10-01;MasterCard;Débito;Básico Nacional;1922527;703390;13728976;894879001,61;37;9022,48
2557;2557;2016-01-01;American Express;Crédito;Intermediário;1220438;751754;20630080;2085426266,63;515925;148534029,64
2558;2558;2017-07-01;VISA;Crédito;Intermediário;5972698;4494679;132713598;15857986949,97;3417875;619639468,22
2559;2559;2022-10-01;MasterCard;Crédito;Básico Nacional;24148581;5622210;74176235;7909605378,55;78280;2527215,78
2560;2560;2015-10-01;Outras;Crédito;Outros;679754;278838;3587131;433655428,74;4;515,99
2561;2561;2023-07-01;MasterCard;Crédito;Básico Nacional;29787121;4844853;76769182;8604708347,72;79642;5460504,54
2562;2562;2019-10-01;Elo;Crédito;Empresarial;423529;185394;4222478;905073781,32;2985;2041924,99
2563;2563;2014-04-01;MasterCard;Crédito;Premium;443336;310794;15841659;2881496703,99;1109330;448373814,49
2564;2564;2012-07-01;MasterCard;Débito;Básico Internacional;117735707;32752073;418034436;22728127703,82;232438;48503702,94
2565;2565;2012-04-01;Elo;Crédito;Básico Nacional;883965;211351;1361607;72582148,17;0;0,0
2566;2566;2011-07-01;Diners Club;Crédito;Intermediário;426677;303150;4307338;703340491,3;147752;41594576,61
2567;2567;2013-07-01;Cheque Eletrônico;Débito;Outros;2581823;654392;9560;1948056,39;0;0,0
2568;2568;2012-10-01;MasterCard;Crédito;Premium;318056;215356;10623470;2040867248,08;753612;340532547,77
2569;2569;2015-04-01;VISA;Crédito;Premium;656234;493096;31326170;5228880516,86;1386387;526968715,64
2570;2570;2020-04-01;VISA;Crédito;Básico Internacional;22454379;13130233;174810015;16682008058,5;640858;73590644,6
2571;2571;2019-01-01;Elo;Crédito;Outros;3587637;2076149;29271720;2607434496,76;33057;9446986,69
2572;2572;2022-04-01;MasterCard;Débito;Básico Internacional;45653288;18101126;516265784;36376444593,41;52613;14850192,1
2573;2573;2022-04-01;Bandeira própria;Pré-Pago;Outros;633153;633152;603898157;1399235376,45;0;0,0
2574;2574;2021-04-01;Elo;Pré-Pago;Básico Nacional;4577559;210829;557773;40097453,6;49;6756,96
2575;2575;2017-10-01;VISA;Débito;Intermediário;1179028;800709;22431118;1752398380,64;666;88954,4
2576;2576;2016-07-01;Elo;Débito;Básico Internacional;33015195;4853453;96566372;5052225185,0;0;0,0
2577;2577;2020-01-01;MasterCard;Crédito;Intermediário;49253636;39723187;741970620;67312086023,4;3269297;484962224,68
2578;2578;2019-01-01;MasterCard;Crédito;Empresarial;1517677;1141366;14301280;3293463697,32;323084;180776980,57
2579;2579;2023-10-01;VISA;Débito;Intermediário;10324423;5291865;150259933;9039098725,27;1671;267612,89
2580;2580;2023-10-01;Elo;Crédito;Premium;232976;213394;7805451;1569975680,55;21127;10411781,61
2581;2581;2013-04-01;Cheque Eletrônico;Débito;Básico Nacional;77374;77374;16018;18471,18;0;0,0
2582;2582;2021-04-01;VISA;Crédito;Intermediário;19168213;12504120;258506022;31191494103,93;670012;135401971,45
2583;2583;2021-07-01;Hipercard;Crédito;Intermediário;5625;1937;22806;2071973,37;1;0,01
2584;2584;2021-10-01;American Express;Crédito;Corporativo;79824;60357;761439;374671194,44;31333;71927524,06
2585;2585;2014-10-01;VISA;Crédito;Premium;648507;463419;30959300;5224189163,16;1658665;617000784,58
2586;2586;2021-04-01;American Express;Crédito;Premium;427620;309898;8851193;2390098347,88;154478;134951725,75
2587;2587;2012-01-01;Elo;Crédito;Básico Nacional;537558;141010;902537;49197837,7;0;0,0
2588;2588;2018-10-01;VISA;Pré-Pago;Básico Internacional;3058426;517168;1341348;73867231,02;2674940;318170972,47
2589;2589;2011-07-01;MasterCard;Crédito;Premium;227529;142240;5894912;1070252269,38;436803;172636926,49
2590;2590;2014-07-01;VISA;Crédito;Básico Nacional;27176174;14757947;167313814;13679648086,13;481013;17728390,42
2591;2591;2019-07-01;American Express;Crédito;Intermediário;860259;618335;12814049;1780401714,33;256984;93370982,61
2592;2592;2016-10-01;Outras;Crédito;Básico Nacional;967750;207742;94356;67698971,0;0;0,0
2593;2593;2020-10-01;Elo;Débito;Outros;166500888;64526987;740798423;58681486359,77;0;0,0
2594;2594;2018-01-01;Bandeira própria;Débito;Outros;1410956;417517;3673137;230139675,32;0;0,0
2595;2595;2023-07-01;MasterCard;Crédito;Empresarial;6354153;2940196;49774447;14740091973,07;763440;466531339,59
2596;2596;2016-10-01;Bandeira própria;Débito;Outros;1641837;453595;3853301;249871106,22;126416;3608550,08
2597;2597;2015-04-01;MasterCard;Crédito;Básico Nacional;34644289;12858852;158050600;15105398483,86;1752;68071,16
2598;2598;2021-10-01;VISA;Débito;Outros;782;136;8061;470188,13;0;0,0
2599;2599;2012-07-01;MasterCard;Débito;Premium;167490;79774;748893;67372476,6;7987;2743664,71
2600;2600;2021-01-01;Hipercard;Crédito;Platinum;3039518;2852023;42037454;6597914520,36;1;0,01
2601;2601;2012-10-01;MasterCard;Débito;Platinum;1035058;452990;7199626;549380756,96;18917;5816378,94
2602;2602;2016-07-01;VISA;Débito;Básico Nacional;6734933;3297249;59146380;3776043489,25;12;1897,21
2603;2603;2024-01-01;VISA;Pré-Pago;Básico Nacional;16105337;4010687;57992418;3322833490,7;1464;244272,49
2604;2604;2013-10-01;VISA;Crédito;Empresarial;2005067;896522;12586610;4747377381,56;563396;195390718,45
2605;2605;2019-01-01;VISA;Crédito;Corporativo;539164;290955;4372389;1144375826,88;291730;177193842,66
2606;2606;2016-01-01;Elo;Débito;Empresarial;195658;19963;296720;41283828,67;0;0,0
2607;2607;2015-10-01;Diners Club;Crédito;Premium;11;7;67;20400,93;0;0,0
2608;2608;2020-10-01;VISA;Débito;Outros;382;273;4584;250753,56;0;0,0
2609;2609;2024-04-01;MasterCard;Pré-Pago;Outros;14380998;989134;6954089;327417025,5;51228;7501334,65
2610;2610;2021-10-01;Hipercard;Crédito;Platinum;2186893;2053870;36896438;6097236557,23;1;0,01
2611;2611;2024-01-01;VISA;Débito;Básico Internacional;164968149;40943031;1044147537;65300352694,44;29792;5991765,03
2612;2612;2015-01-01;VISA;Débito;Premium;296401;164942;3573258;368885633,87;3;112,31
2613;2613;2014-10-01;Outras;Débito;Outros;3419411;1326423;33212619;2372173263,59;0;0,0
2614;2614;2013-10-01;VISA;Débito;Platinum;1537740;914578;24239688;1967316979,28;8;1001,43
2615;2615;2013-01-01;Elo;Crédito;Outros;72349;2303;14449;1177216,79;0;0,0
2616;2616;2017-01-01;MasterCard;Crédito;Intermediário;10885414;7618593;163210929;18404144780,08;2976093;489280113,57
2617;2617;2024-04-01;Hipercard;Crédito;Empresarial;11;3;1;0,01;1;0,01
2618;2618;2020-07-01;MasterCard;Crédito;Intermediário;50069746;39872623;715710773;72733454443,25;2363567;290246615,41
2619;2619;2024-01-01;VISA;Débito;Outros;84199;40347;937991;175922611,73;0;0,0
2620;2620;2016-04-01;MasterCard;Crédito;Básico Nacional;33620903;14059958;162810028;15476455805,43;18991;894623,92
2621;2621;2019-01-01;Hipercard;Crédito;Básico Nacional;4280133;3130375;54473061;7456734890,19;0;0,0
2622;2622;2015-07-01;American Express;Crédito;Outros;16;0;481;25224,33;0;0,0
2623;2623;2023-07-01;MasterCard;Crédito;Premium;5718749;4239508;330271737;63570965334,92;7202855;3789123994,67
2624;2624;2018-01-01;Elo;Débito;Empresarial;343329;150302;3070644;376543084,61;0;0,0
2625;2625;2018-04-01;Outras;Crédito;Intermediário;7263;295;1891;310170,56;75;19316,61
2626;2626;2023-04-01;VISA;Débito;Premium;769712;424322;13696449;1303434441,39;657;121076,68
2627;2627;2023-07-01;VISA;Débito;Intermediário;11852380;5954199;168820655;9369203972,43;2072;311260,64
2628;2628;2021-01-01;VISA;Débito;Básico Internacional;107063442;30436482;587188455;42235032393,55;26539;5420062,87
2629;2629;2016-04-01;Outras;Débito;Outros;3258368;1376009;27766892;2323817868,17;0;0,0
2630;2630;2021-01-01;MasterCard;Crédito;Básico Internacional;27397219;10447250;165582432;16120725992,52;535013;106205312,84
2631;2631;2012-07-01;MasterCard;Crédito;Básico Internacional;13025954;7584008;111645604;10851278627,81;2305266;259772888,01
2632;2632;2016-07-01;Elo;Débito;Empresarial;284506;68254;1256660;161680846,56;0;0,0
2633;2633;2018-07-01;MasterCard;Crédito;Outros;13104754;4897980;60328083;5507943766,49;95437;11494650,82
2634;2634;2019-01-01;MasterCard;Débito;Corporativo;4637;969;33232;2383056,62;0;0,0
2635;2635;2012-01-01;MasterCard;Crédito;Corporativo;59205;26534;606329;230746117,94;26813;15027031,87
2636;2636;2020-07-01;MasterCard;Pré-Pago;Básico Internacional;3408203;520731;4279787;406438812,56;53787;11856988,78
2637;2637;2011-01-01;VISA;Crédito;Platinum;3180173;1964369;66173695;8151360087,3;3079186;616447837,46
2638;2638;2024-04-01;MasterCard;Pré-Pago;Básico Nacional;2134080;144156;1994848;108434039,22;5012;421709,25
2639;2639;2017-01-01;Bandeira própria;Crédito;Outros;677017;187503;1611532;153002818,13;0;0,0
2640;2640;2020-07-01;MasterCard;Crédito;Corporativo;130216;72115;1469340;419215556,78;43372;70090961,18
2641;2641;2011-04-01;MasterCard;Crédito;Outros;8147491;3587276;28598211;2278472550,67;6723;880843,38
2642;2642;2016-01-01;MasterCard;Crédito;Platinum;5567131;3667013;107818365;15139915748,85;2637822;635424755,3
2643;2643;2023-10-01;VISA;Crédito;Intermediário;31153082;18784982;419035753;50104306412,54;1356371;280205532,48
2644;2644;2021-07-01;MasterCard;Pré-Pago;Básico Nacional;301240;222688;983223;186893295,99;5675;623352,07
2645;2645;2023-04-01;American Express;Crédito;Corporativo;67588;49420;1279487;1057030245,19;98484;143022128,21
2646;2646;2015-10-01;Outras;Débito;Outros;3322298;1349258;29427993;2538974980,12;0;0,0
2647;2647;2022-07-01;Bandeira própria;Pré-Pago;Outros;693203;693202;710345997;1576127383,04;0;0,0
2648;2648;2017-04-01;VISA;Débito;Premium;309808;180107;4478326;453038709,78;394;86661,0
2649;2649;2018-10-01;Outras;Crédito;Outros;1080763;299791;1020987;139834827,1;69;25787,6
2650;2650;2018-07-01;VISA;Crédito;Básico Internacional;17338348;11570068;210444720;18557575169,5;1647984;272017641,5
2651;2651;2020-10-01;MasterCard;Pré-Pago;Empresarial;92283;43756;796846;58334315,78;0;0,0
2652;2652;2019-07-01;VISA;Pré-Pago;Outros;5093589;3195906;4341394;366898474,11;103926;28340373,76
2653;2653;2016-07-01;MasterCard;Pré-Pago;Platinum;115337;4043;0;0,0;139492;27128082,3
2654;2654;2017-01-01;VISA;Pré-Pago;Outros;2994637;718211;1598448;124916162,15;203562;56030996,19
2655;2655;2024-04-01;VISA;Crédito;Intermediário;39492877;26414929;477148387;54807860028,35;1479517;300163241,19
2656;2656;2023-01-01;MasterCard;Débito;Básico Internacional;47908927;17374885;506151713;34087147621,78;51594;15124644,97
2657;2657;2021-04-01;Elo;Débito;Outros;13051;2021;71;5897,89;0;0,0
2658;2658;2022-04-01;MasterCard;Pré-Pago;Intermediário;36473527;21993704;781314885;29305272420,93;0;0,0
2659;2659;2016-10-01;American Express;Crédito;Intermediário;888193;545778;20807246;2183705417,23;656451;147942576,25
2660;2660;2019-07-01;MasterCard;Crédito;Empresarial;1760599;1256896;18022680;4147786168,36;384601;220042568,62
2661;2661;2024-04-01;MasterCard;Crédito;Outros;3006477;1017386;32644615;1829616638,89;8446;1761819,69
2662;2662;2022-10-01;Elo;Crédito;Corporativo;23541;10559;80041;114420341,13;409;504499,93
2663;2663;2024-01-01;American Express;Crédito;Intermediário;325162;228302;7748643;1384453918,85;65618;33204439,78
2664;2664;2019-07-01;VISA;Débito;Básico Internacional;100383499;28867207;568243372;36695358068,43;62970;8776860,76
2665;2665;2022-04-01;Elo;Pré-Pago;Outros;28731298;1657243;2148402;94489423,3;0;0,0
2666;2666;2018-07-01;MasterCard;Crédito;Empresarial;1284580;954493;12208790;2829946574,66;297815;172859045,07
2667;2667;2013-10-01;VISA;Crédito;Intermediário;8208369;5499523;124982623;16163378458,92;4524150;827960742,85
2668;2668;2019-04-01;Elo;Crédito;Empresarial;392748;166298;3536609;709219849,77;83;30411,12
2669;2669;2018-10-01;Elo;Crédito;Outros;3152847;1772754;24673181;2293249099,69;20350;4374130,36
2670;2670;2014-07-01;VISA;Débito;Platinum;1556757;958711;24013971;1889145970,48;2;178,94
2671;2671;2022-07-01;MasterCard;Débito;Premium;534324;305392;6055349;473526884,56;1141;673363,24
2672;2672;2024-01-01;Hipercard;Crédito;Empresarial;11;3;1;0,01;1;0,01
2673;2673;2011-01-01;Outras;Débito;Outros;2644932;1018999;21647273;1216156405,0;0;0,0
2674;2674;2015-10-01;VISA;Débito;Empresarial;1459656;664699;12842581;1645771332,03;159;34242,76
2675;2675;2023-10-01;VISA;Crédito;Básico Internacional;52316721;19701071;320509176;35526950910,37;855663;154288400,23
2676;2676;2023-01-01;American Express;Crédito;Premium;274;247;12932;14985733,22;1336;5500261,66
2677;2677;2016-07-01;American Express;Crédito;Corporativo;152129;87223;2547198;1356894681,98;238207;184288911,78
2678;2678;2022-07-01;VISA;Débito;Intermediário;8434932;4984461;108815155;7131427400,55;1255;243397,02
2679;2679;2015-07-01;Elo;Débito;Básico Internacional;25334695;4111108;75724062;3854043177,0;0;0,0
2680;2680;2018-07-01;Diners Club;Crédito;Intermediário;163119;149317;2869423;464173147,42;39772;14581419,8
2681;2681;2014-07-01;VISA;Crédito;Intermediário;8079458;5611954;122638213;15380826830,55;4820260;858202763,39
2682;2682;2023-10-01;Elo;Crédito;Básico Internacional;4226091;2343141;49915459;8618416177,19;67247;29286583,63
2683;2683;2018-04-01;American Express;Crédito;Corporativo;25269;18600;2725295;1491591633,59;271319;219921579,87
2684;2684;2014-01-01;MasterCard;Crédito;Intermediário;5821531;3756563;126191195;13314331394,33;3401403;568391380,76
2685;2685;2014-04-01;MasterCard;Débito;Intermediário;805224;346245;6645302;475871717,41;3153;797697,85
2686;2686;2022-10-01;MasterCard;Crédito;Intermediário;108066848;67149310;1322596633;130548085891,66;5260147;732677867,02
2687;2687;2021-10-01;Elo;Crédito;Platinum;90980;60146;1724051;278631906,35;2002;497723,35
2688;2688;2017-04-01;MasterCard;Débito;Básico Nacional;1177718;582773;11880214;756082373,15;28;10584,16
2689;2689;2012-01-01;American Express;Crédito;Platinum;699871;425246;9737402;1467097278,43;928293;393407920,41
2690;2690;2016-01-01;VISA;Débito;Empresarial;1417296;653063;11903149;1484006492,44;164;38563,11
2691;2691;2024-04-01;Elo;Pré-Pago;Intermediário;17903154;145491;1127109;58115338,02;0;0,0
2692;2692;2016-10-01;Elo;Crédito;Outros;255700;160118;1581726;122426077,63;0;0,0
2693;2693;2016-07-01;MasterCard;Crédito;Básico Internacional;14476012;9326670;154094574;14785640136,27;1725331;167598974,21
2694;2694;2023-04-01;Elo;Crédito;Empresarial;555168;331634;7710980;2463715520,46;11634;7700637,83
2695;2695;2019-01-01;Outras;Crédito;Intermediário;40696;6414;62043;8569320,73;458;145126,81
2696;2696;2017-10-01;MasterCard;Pré-Pago;Básico Internacional;193;193;246;7133,33;0;0,0
2697;2697;2020-01-01;VISA;Crédito;Básico Nacional;22136095;10131027;153218541;12727401012,88;183565;22854371,02
2698;2698;2015-01-01;MasterCard;Crédito;Básico Internacional;15943287;9621532;136706676;13760426332,27;2364447;252425991,58
2699;2699;2021-10-01;Outras;Crédito;Outros;165880;99808;75795;18412813,63;4;218,75
2700;2700;2023-04-01;Elo;Crédito;Intermediário;8355120;2656069;46888540;5344878719,45;17616;2197108,56
2701;2701;2018-04-01;Diners Club;Crédito;Intermediário;168728;154837;2928632;471173618,11;44289;16328861,51
2702;2702;2016-10-01;MasterCard;Crédito;Premium;745235;571533;35702134;7137303991,0;1896145;799777531,88
2703;2703;2021-07-01;MasterCard;Crédito;Corporativo;143177;79469;2622925;926520564,28;70836;105918762,98
2704;2704;2021-10-01;MasterCard;Pré-Pago;Intermediário;28840289;17479661;589234892;22805476310,32;0;0,0
2705;2705;2017-04-01;MasterCard;Crédito;Outros;9538890;3598852;46871577;4361274059,7;49280;4816361,87
2706;2706;2015-04-01;VISA;Débito;Intermediário;1488933;828067;18632743;1391779730,28;199;41669,94
2707;2707;2023-10-01;MasterCard;Pré-Pago;Premium;307974;137493;4503548;298509967,8;0;0,0
2708;2708;2018-07-01;Elo;Pré-Pago;Outros;1706295;1273095;12822219;390530472,73;0;0,0
2709;2709;2013-10-01;VISA;Débito;Básico Internacional;133960367;37182405;566997643;35557297559,08;240266;32272255,99
2710;2710;2024-01-01;VISA;Débito;Empresarial;1822473;671176;24548926;2820529839,8;3831;964043,9
2711;2711;2017-07-01;Outras;Crédito;Básico Nacional;2099200;232693;125617;101338162,27;0;0,0
2712;2712;2012-04-01;MasterCard;Débito;Platinum;873343;441961;5870412;419622945,02;13948;4078720,1
2713;2713;2024-04-01;MasterCard;Crédito;Corporativo;11062331;2466186;33920946;5171813539,81;526487;458817947,67
2714;2714;2022-04-01;MasterCard;Débito;Premium;423540;264132;4940229;408668561,71;1085;599584,19
2715;2715;2017-04-01;MasterCard;Crédito;Platinum;5216028;3944708;138125650;18241185739,78;3990922;814347474,44
2716;2716;2022-10-01;Elo;Crédito;Básico Internacional;4526101;2670266;50786605;9354226406,57;71360;35200292,1
2717;2717;2012-04-01;VISA;Crédito;Premium;420751;292376;16620829;2691275097,61;1010661;360221779,4
2718;2718;2015-10-01;VISA;Crédito;Corporativo;489900;245689;4047582;1308105758,53;271700;168414409,3
2719;2719;2016-07-01;Outras;Pré-Pago;Outros;1191;769;63461;3633919,26;0;0,0
2720;2720;2021-10-01;MasterCard;Débito;Básico Internacional;43497387;17836210;634586983;41895732017,71;48126;13580060,7
2721;2721;2014-07-01;MasterCard;Débito;Platinum;1038699;494067;8236258;624646528,58;14192;4431215,94
2722;2722;2021-04-01;Elo;Crédito;Intermediário;3985409;2248038;28553792;3016644660,65;10307;1527344,32
2723;2723;2018-04-01;Outras;Crédito;Básico Nacional;270853;30382;17182;17609137,82;0;0,0
2724;2724;2019-10-01;VISA;Pré-Pago;Empresarial;1215;920;12194;956349,12;0;0,0
2725;2725;2023-01-01;VISA;Pré-Pago;Corporativo;1163212;115701;3967951;447392651,41;363082;110299575,34
2726;2726;2016-07-01;VISA;Pré-Pago;Platinum;126221;5201;0;0,0;186201;36083405,11
2727;2727;2024-04-01;MasterCard;Pré-Pago;Corporativo;3927035;2044984;32997256;1889167218,71;43116;2767579,33
2728;2728;2021-07-01;VISA;Pré-Pago;Básico Nacional;5364706;1125609;10243049;1831563263,96;90;43865,23
2729;2729;2017-04-01;Outras;Crédito;Básico Nacional;2437418;306171;135673;106484917,83;0;0,0
2730;2730;2019-04-01;VISA;Crédito;Premium;891338;679777;52411459;8753092356,35;1792478;841111336,69
2731;2731;2024-01-01;VISA;Débito;Básico Nacional;14288302;7912061;216268796;13836403030,61;5063;611364,2
2732;2732;2024-04-01;Elo;Débito;Básico Nacional;203348580;36332069;849552411;49149055132,21;0;0,0
2733;2733;2020-01-01;Elo;Crédito;Intermediário;3369512;1730931;25208020;2314337378,19;14522;2276885,77
2734;2734;2011-01-01;VISA;Débito;Intermediário;1291237;703721;12369896;903930189,46;17;951,48
2735;2735;2021-01-01;Elo;Débito;Básico Internacional;4474;1104;4397;304132,84;0;0,0
2736;2736;2014-10-01;VISA;Débito;Premium;294162;160611;3807498;405830587,81;1;11,72
2737;2737;2024-01-01;MasterCard;Crédito;Outros;2929686;981822;27832527;1554869427,06;24214;1109658,33
2738;2738;2017-07-01;VISA;Débito;Empresarial;992284;505770;10935711;1346116095,13;89;25117,66
2739;2739;2024-01-01;MasterCard;Pré-Pago;Outros;11168979;689593;6912011;333678115,87;53857;7504877,67
2740;2740;2015-10-01;Bandeira própria;Crédito;Outros;691962;186325;1666030;167948770,23;0;0,0
2741;2741;2020-10-01;MasterCard;Pré-Pago;Básico Nacional;65462;25846;101850;60277935,27;0;0,0
2742;2742;2018-01-01;VISA;Pré-Pago;Básico Internacional;275186;261093;192528;35905218,73;703045;240158145,76
2743;2743;2014-01-01;Diners Club;Crédito;Empresarial;806;440;4471;917475,3;219;163253,44
2744;2744;2020-07-01;Hipercard;Crédito;Platinum;3519335;3293186;41630488;6865188777,45;1;0,01
